YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151061500","Independence No Sting adhesive remover wipes","23: Stoma Appliances","30.",1,"30.",0,"16.14","15.09899","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23154101508","Salts adhesive remover spray","23: Stoma Appliances","200.",3,"600.",0,"83.88","78.46982","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23154101508","Salts adhesive remover spray","23: Stoma Appliances","100.",1,"100.",0,"13.98","13.0783","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23154101508","Salts adhesive remover spray","23: Stoma Appliances","150.",2,"300.",0,"41.94","39.23491","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23154101508","Salts adhesive remover spray","23: Stoma Appliances","50.",2,"100.",0,"13.98","13.0783","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23156501507","Salts FlushAway adhesive remover wipes","23: Stoma Appliances","30.",2,"60.",0,"27.","25.25853","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2330","Belts","23303373091","HiLINE breathable stretch unisex ostomy belt small-XX large 13.5cm","23: Stoma Appliances","1.",1,"1.",0,"27.22","25.46434","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2335","Colostomy Bags","23350703760","NovaLife 1 colostomy bag midi clear 10-55/70mm","23: Stoma Appliances","90.",1,"90.",0,"276.51","258.67537","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2335","Colostomy Bags","23350703760","NovaLife 1 colostomy bag midi clear 10-55/70mm","23: Stoma Appliances","30.",1,"30.",0,"92.17","86.22512","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2335","Colostomy Bags","23350703763","NovaLife 1 colostomy bag midi clear 35-55/70mm","23: Stoma Appliances","30.",2,"60.",0,"184.34","172.45024","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2335","Colostomy Bags","23350703797","NovaLife 1 convex colostomy bag midi clear 10-46mm","23: Stoma Appliances","90.",1,"90.",0,"307.44","287.61041","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2335","Colostomy Bags","23351003840","SenSura Mio colostomy bag with filter, midi 15-45mm","23: Stoma Appliances","90.",1,"90.",0,"280.77","262.6606","N"
202205,"SOUTH EAST","Y59","NHS KENT AND MEDWAY INTEGRATED CARE BOAR","QKS","NHS KENT AND MEDWAY ICB - 91Q","91Q00","BOROUGH GREEN MEDICAL PRACTICE","G82120","BOROUGH GREEN MED.PRACT","QUARRY HILL ROAD","BOROUGH GREEN","KENT","TN15 8RQ","2335","Colostomy Bags","23351003848","SenSura Mio colostomy bag with filter, maxi 15-55mm","23: Stoma Appliances","90.",1,"90.",0,"280.77","262.6606","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2003","Wound Management & Other Dressings","20030100066","Atrauman dressing 5cm x 5cm","20: Dressings","10.",1,"10.",0,"3.6","3.3802","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2003","Wound Management & Other Dressings","20030100181","Tegaderm Film dressing 12cm x 12cm","20: Dressings","20.",1,"20.",0,"22.6","21.15472","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2003","Wound Management & Other Dressings","20030800028","Aquacel Ag Ribbon dressing 1cm x 45cm","20: Dressings","10.",1,"10.",0,"32.8","30.69683","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2003","Wound Management & Other Dressings","20030900070","Allevyn Gentle Border dressing 7.5cm x 7.5cm","20: Dressings","80.",1,"80.",0,"127.2","119.00812","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2003","Wound Management & Other Dressings","20030900340","Mepilex Border dressing 10cm x 10.5cm","20: Dressings","10.",1,"10.",0,"19.","17.78692","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2003","Wound Management & Other Dressings","20031600071","Allevyn Ag Gentle Border dressing 10cm x 10cm","20: Dressings","10.",1,"10.",0,"67.8","63.43936","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2003","Wound Management & Other Dressings","20031700034","Aquacel Ag dressing 10cm x 10cm square","20: Dressings","20.",1,"20.",0,"99.8","93.37539","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2009","Stockinette","20090000494","Acti-Fast 2-way stretch stockinette 7.5cm","20: Dressings","20.",1,"20.",0,"14.72","13.78297","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010230115","AeroChamber Plus","21: Appliances","1.",3,"3.",0,"15.39","14.43456","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010230116","AeroChamber Plus with mask","21: Appliances","1.",16,"16.",0,"136.8","128.17493","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900431","Sharpsguard disposal unit 1 litre","21: Appliances","1.",4,"4.",0,"3.6","3.4174","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900431","Sharpsguard disposal unit 1 litre","21: Appliances","2.",1,"2.",0,"1.8","1.6963","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900432","Sharpsafe disposal unit 1 litre","21: Appliances","1.",1,"1.",0,"0.85","0.80758","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900600","BD Micro-Fine + hypod ins needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","200.",1,"200.",0,"9.98","9.3487","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900600","BD Micro-Fine + hypod ins needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",1,"100.",0,"4.99","4.68055","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900601","BD Micro-Fine + hypod insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge","21: Appliances","100.",1,"100.",0,"4.99","4.68055","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900603","BD Micro-Fine Ultra hypod insulin needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","200.",1,"200.",0,"9.98","9.3487","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900603","BD Micro-Fine Ultra hypod insulin needles for pre-filled/reusable pen injectors screw on 4mm/32gauge","21: Appliances","100.",1,"100.",0,"4.99","4.68055","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900621","TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge","21: Appliances","100.",1,"100.",0,"3.95","3.70763","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900622","TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",6,"600.",0,"23.7","22.24577","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900742","Mylife Clickfine AutoProtect hypod ins needles for pf/reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",2,"200.",0,"38.","35.57384","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900755","NovoTwist hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge","21: Appliances","100.",1,"100.",0,"12.99","12.16456","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21010900911","Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge","21: Appliances","100.",1,"100.",0,"4.","3.7544","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900915","AllStar Pro hypod insulin inj pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units blue","21: Appliances","2.",1,"2.",0,"50.","46.78745","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21010900940","4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",2,"200.",0,"7.9","7.41526","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21012200128","Ugo fix gentle catheter clip","21: Appliances","5.",1,"5.",0,"13.","12.16151","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21012500100","Sodium bicarbonate 5% ear drops (T & R)","21: Appliances","10.",2,"20.",0,"2.5","2.36355","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2101","Other Appliances","21012500101","Care olive oil ear drops","21: Appliances","10.",1,"10.",0,"1.42","1.34081","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2101","Other Appliances","21012500124","KliarVax Sodium Bicarbonate ear drops","21: Appliances","10.",1,"10.",0,"0.97","0.91984","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","5.",1,"5.",0,"45.35","42.42497","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2102","Catheters","21020000584","Biocath Aquamatic hydrogel coated pre-filled catheter male 12Ch-22Ch","21: Appliances","4.",1,"4.",0,"36.28","33.93997","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2102","Catheters","21020000590","Lubri-Sil Aquafil hydrogel coated silicone catheter male 12Ch-22Ch","21: Appliances","3.",1,"3.",0,"30.39","28.42987","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2102","Catheters","21020000782","Biocath Comprehensive Care Foley Tray catheter male large 12Ch-16Ch","21: Appliances","1.",1,"1.",0,"18.05","16.88579","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2102","Catheters","21020000792","Lubri-Sil Comprehensive Care Foley Tray catheter male large 12Ch-16Ch","21: Appliances","2.",2,"4.",0,"76.24","71.32259","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2102","Catheters","21020001338","Actreen Mini Cath catheter female 8Ch-16Ch","21: Appliances","60.",1,"60.",0,"92.7","86.72094","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2102","Catheters","21020001408","LoFric Origo catheter male 10Ch-18Ch","21: Appliances","30.",2,"60.",0,"108.12","101.14636","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","EAST PARK PRACTICE","B81645","EAST PARK PRACTICE","700 HOLDERNESS ROAD","KINGSTON UPON HULL","","HU9 3JA","2102","Catheters","21020001408","LoFric Origo catheter male 10Ch-18Ch","21: Appliances","150.",1,"150.",0,"270.3","252.86591","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2107","Elastic Hosiery","21070410120","Compression hosiery class I thigh length stocking circular knit standard stock size","21: Appliances","1.",1,"1.",0,"4.34","4.17247","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 03F","03F00","GOODHEART SURGERY","B81119","BRANSHOLME SOUTH HTH CTR","GOODHART ROAD, BRANSHOLME","HULL","","HU7 4DW","2107","Elastic Hosiery","21070510140","Compression hosiery class II thigh length stocking circular knit standard stock size","21: Appliances","2.",1,"2.",0,"12.89","12.07101","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2003","Wound Management & Other Dressings","20030100150","Sterile dressing pack specification 10","20: Dressings","10.",1,"10.",0,"5.7","5.34476","N"
202205,"NORTH WEST","Y62","NHS CHESHIRE AND MERSEYSIDE INTEGRATED C","QYG","NHS CHESHIRE AND MERSEYSIDE ICB - 12F","12F00","EASTHAM GROUP PRACTICE","N85005","EASTHAM GROUP PRACTICE","TREE TOPS PRIMARY HTH CTR","BRIDLE ROAD","BROMBOROUGH,WIRRAL","CH62 6EE","0407020G0","Dihydrocodeine tartrate","0407020G0AAADAD","Dihydrocodeine 60mg modified-release tablets","04: Central Nervous System","112.",2,"224.",112,"20.8","19.48322","N"
202205,"NORTH WEST","Y62","NHS CHESHIRE AND MERSEYSIDE INTEGRATED C","QYG","NHS CHESHIRE AND MERSEYSIDE ICB - 12F","12F00","EASTHAM GROUP PRACTICE","N85005","EASTHAM GROUP PRACTICE","TREE TOPS PRIMARY HTH CTR","BRIDLE ROAD","BROMBOROUGH,WIRRAL","CH62 6EE","0407020G0","Dihydrocodeine tartrate","0407020G0AAADAD","Dihydrocodeine 60mg modified-release tablets","04: Central Nervous System","56.",1,"56.",28,"5.2","4.877","N"
202205,"NORTH WEST","Y62","NHS CHESHIRE AND MERSEYSIDE INTEGRATED C","QYG","NHS CHESHIRE AND MERSEYSIDE ICB - 12F","12F00","EASTHAM GROUP PRACTICE","N85005","EASTHAM GROUP PRACTICE","TREE TOPS PRIMARY HTH CTR","BRIDLE ROAD","BROMBOROUGH,WIRRAL","CH62 6EE","0407020G0","Dihydrocodeine tartrate","0407020G0AAAEAE","Dihydrocodeine 90mg modified-release tablets","04: Central Nervous System","56.",2,"112.",84,"17.32","16.22768","N"
